text,translation,language,category,label
ہل چلاؤ,ہل چلاؤ,punjabi,rural,1
بیج بوؤ,بیج بوؤ,punjabi,rural,1
فصل کٹو,فصل کٹو,punjabi,rural,1
پانی لاؤ,پانی لاؤ,punjabi,rural,1
کھاد پاؤ,کھاد پاؤ,punjabi,rural,1
بیل ہانکو,بیل ہانکو,punjabi,rural,1
ہل چلاؤ,ہل چلاؤ,punjabi,rural,1
بیج بوؤ,بیج بوؤ,punjabi,rural,1
فصل کٹو,فصل کٹو,punjabi,rural,1
پانی لاؤ,پانی لاؤ,punjabi,rural,1
کھاد پاؤ,کھاد پاؤ,punjabi,rural,1
بیل ہانکو,بیل ہانکو,punjabi,rural,1
ہل چلاؤ,ہل چلاؤ,punjabi,rural,1
بیج بوؤ,بیج بوؤ,punjabi,rural,1
فصل کٹو,فصل کٹو,punjabi,rural,1
پانی لاؤ,پانی لاؤ,punjabi,rural,1
کھاد پاؤ,کھاد پاؤ,punjabi,rural,1
بیل ہانکو,بیل ہانکو,punjabi,rural,1
ہل چلاؤ,ہل چلاؤ,punjabi,rural,1
بیج بوؤ,بیج بوؤ,punjabi,rural,1
فصل کٹو,فصل کٹو,punjabi,rural,1
پانی لاؤ,پانی لاؤ,punjabi,rural,1
کھاد پاؤ,کھاد پاؤ,punjabi,rural,1
بیل ہانکو,بیل ہانکو,punjabi,rural,1
ہل چلاؤ,ہل چلاؤ,punjabi,rural,1
بیج بوؤ,بیج بوؤ,punjabi,rural,1
فصل کٹو,فصل کٹو,punjabi,rural,1
پانی لاؤ,پانی لاؤ,punjabi,rural,1
کھاد پاؤ,کھاد پاؤ,punjabi,rural,1
بیل ہانکو,بیل ہانکو,punjabi,rural,1
ہل چلاؤ,ہل چلاؤ,punjabi,rural,1
بیج بوؤ,بیج بوؤ,punjabi,rural,1
فصل کٹو,فصل کٹو,punjabi,rural,1
پانی لاؤ,پانی لاؤ,punjabi,rural,1
کھاد پاؤ,کھاد پاؤ,punjabi,rural,1
بیل ہانکو,بیل ہانکو,punjabi,rural,1
ہل چلاؤ,ہل چلاؤ,punjabi,rural,1
بیج بوؤ,بیج بوؤ,punjabi,rural,1
فصل کٹو,فصل کٹو,punjabi,rural,1
پانی لاؤ,پانی لاؤ,punjabi,rural,1
کھاد پاؤ,کھاد پاؤ,punjabi,rural,1
بیل ہانکو,بیل ہانکو,punjabi,rural,1
ہل چلاؤ,ہل چلاؤ,punjabi,rural,1
بیج بوؤ,بیج بوؤ,punjabi,rural,1
فصل کٹو,فصل کٹو,punjabi,rural,1
پانی لاؤ,پانی لاؤ,punjabi,rural,1
کھاد پاؤ,کھاد پاؤ,punjabi,rural,1
بیل ہانکو,بیل ہانکو,punjabi,rural,1
ہل چلاؤ,ہل چلاؤ,punjabi,rural,1
بیج بوؤ,بیج بوؤ,punjabi,rural,1
فصل کٹو,فصل کٹو,punjabi,rural,1
پانی لاؤ,پانی لاؤ,punjabi,rural,1
کھاد پاؤ,کھاد پاؤ,punjabi,rural,1
بیل ہانکو,بیل ہانکو,punjabi,rural,1
ہل چلاؤ,ہل چلاؤ,punjabi,rural,1
بیج بوؤ,بیج بوؤ,punjabi,rural,1
فصل کٹو,فصل کٹو,punjabi,rural,1
پانی لاؤ,پانی لاؤ,punjabi,rural,1
کھاد پاؤ,کھاد پاؤ,punjabi,rural,1
بیل ہانکو,بیل ہانکو,punjabi,rural,1
ہل چلاؤ,ہل چلاؤ,punjabi,rural,1
بیج بوؤ,بیج بوؤ,punjabi,rural,1
فصل کٹو,فصل کٹو,punjabi,rural,1
پانی لاؤ,پانی لاؤ,punjabi,rural,1
کھاد پاؤ,کھاد پاؤ,punjabi,rural,1
بیل ہانکو,بیل ہانکو,punjabi,rural,1
ہل چلاؤ,ہل چلاؤ,punjabi,rural,1
بیج بوؤ,بیج بوؤ,punjabi,rural,1
فصل کٹو,فصل کٹو,punjabi,rural,1
پانی لاؤ,پانی لاؤ,punjabi,rural,1
کھاد پاؤ,کھاد پاؤ,punjabi,rural,1
بیل ہانکو,بیل ہانکو,punjabi,rural,1
ہل چلاؤ,ہل چلاؤ,punjabi,rural,1
بیج بوؤ,بیج بوؤ,punjabi,rural,1
فصل کٹو,فصل کٹو,punjabi,rural,1
پانی لاؤ,پانی لاؤ,punjabi,rural,1
کھاد پاؤ,کھاد پاؤ,punjabi,rural,1
بیل ہانکو,بیل ہانکو,punjabi,rural,1
ہل چلاؤ,ہل چلاؤ,punjabi,rural,1
بیج بوؤ,بیج بوؤ,punjabi,rural,1
فصل کٹو,فصل کٹو,punjabi,rural,1
پانی لاؤ,پانی لاؤ,punjabi,rural,1
کھاد پاؤ,کھاد پاؤ,punjabi,rural,1
بیل ہانکو,بیل ہانکو,punjabi,rural,1
ہل چلاؤ,ہل چلاؤ,punjabi,rural,1
بیج بوؤ,بیج بوؤ,punjabi,rural,1
فصل کٹو,فصل کٹو,punjabi,rural,1
پانی لاؤ,پانی لاؤ,punjabi,rural,1
کھاد پاؤ,کھاد پاؤ,punjabi,rural,1
بیل ہانکو,بیل ہانکو,punjabi,rural,1
ہل چلاؤ,ہل چلاؤ,punjabi,rural,1
بیج بوؤ,بیج بوؤ,punjabi,rural,1
فصل کٹو,فصل کٹو,punjabi,rural,1
پانی لاؤ,پانی لاؤ,punjabi,rural,1
کھاد پاؤ,کھاد پاؤ,punjabi,rural,1
بیل ہانکو,بیل ہانکو,punjabi,rural,1
ہل چلاؤ,ہل چلاؤ,punjabi,rural,1
بیج بوؤ,بیج بوؤ,punjabi,rural,1
فصل کٹو,فصل کٹو,punjabi,rural,1
پانی لاؤ,پانی لاؤ,punjabi,rural,1
کھاد پاؤ,کھاد پاؤ,punjabi,rural,1
بیل ہانکو,بیل ہانکو,punjabi,rural,1
ہل چلاؤ,ہل چلاؤ,punjabi,rural,1
بیج بوؤ,بیج بوؤ,punjabi,rural,1
فصل کٹو,فصل کٹو,punjabi,rural,1
پانی لاؤ,پانی لاؤ,punjabi,rural,1
کھاد پاؤ,کھاد پاؤ,punjabi,rural,1
بیل ہانکو,بیل ہانکو,punjabi,rural,1
ہل چلاؤ,ہل چلاؤ,punjabi,rural,1
بیج بوؤ,بیج بوؤ,punjabi,rural,1
فصل کٹو,فصل کٹو,punjabi,rural,1
پانی لاؤ,پانی لاؤ,punjabi,rural,1
کھاد پاؤ,کھاد پاؤ,punjabi,rural,1
بیل ہانکو,بیل ہانکو,punjabi,rural,1
ہل چلاؤ,ہل چلاؤ,punjabi,rural,1
بیج بوؤ,بیج بوؤ,punjabi,rural,1
فصل کٹو,فصل کٹو,punjabi,rural,1
پانی لاؤ,پانی لاؤ,punjabi,rural,1
کھاد پاؤ,کھاد پاؤ,punjabi,rural,1
بیل ہانکو,بیل ہانکو,punjabi,rural,1
ہل چلاؤ,ہل چلاؤ,punjabi,rural,1
بیج بوؤ,بیج بوؤ,punjabi,rural,1
فصل کٹو,فصل کٹو,punjabi,rural,1
پانی لاؤ,پانی لاؤ,punjabi,rural,1
کھاد پاؤ,کھاد پاؤ,punjabi,rural,1
بیل ہانکو,بیل ہانکو,punjabi,rural,1
ہل چلاؤ,ہل چلاؤ,punjabi,rural,1
بیج بوؤ,بیج بوؤ,punjabi,rural,1
فصل کٹو,فصل کٹو,punjabi,rural,1
پانی لاؤ,پانی لاؤ,punjabi,rural,1
کھاد پاؤ,کھاد پاؤ,punjabi,rural,1
بیل ہانکو,بیل ہانکو,punjabi,rural,1
ہل چلاؤ,ہل چلاؤ,punjabi,rural,1
بیج بوؤ,بیج بوؤ,punjabi,rural,1
فصل کٹو,فصل کٹو,punjabi,rural,1
پانی لاؤ,پانی لاؤ,punjabi,rural,1
کھاد پاؤ,کھاد پاؤ,punjabi,rural,1
بیل ہانکو,بیل ہانکو,punjabi,rural,1
ہل چلاؤ,ہل چلاؤ,punjabi,rural,1
بیج بوؤ,بیج بوؤ,punjabi,rural,1
فصل کٹو,فصل کٹو,punjabi,rural,1
پانی لاؤ,پانی لاؤ,punjabi,rural,1
کھاد پاؤ,کھاد پاؤ,punjabi,rural,1
بیل ہانکو,بیل ہانکو,punjabi,rural,1
ہل چلاؤ,ہل چلاؤ,punjabi,rural,1
بیج بوؤ,بیج بوؤ,punjabi,rural,1
فصل کٹو,فصل کٹو,punjabi,rural,1
پانی لاؤ,پانی لاؤ,punjabi,rural,1
کھاد پاؤ,کھاد پاؤ,punjabi,rural,1
بیل ہانکو,بیل ہانکو,punjabi,rural,1
ہل چلاؤ,ہل چلاؤ,punjabi,rural,1
بیج بوؤ,بیج بوؤ,punjabi,rural,1
فصل کٹو,فصل کٹو,punjabi,rural,1
پانی لاؤ,پانی لاؤ,punjabi,rural,1
کھاد پاؤ,کھاد پاؤ,punjabi,rural,1
بیل ہانکو,بیل ہانکو,punjabi,rural,1
ہل چلاؤ,ہل چلاؤ,punjabi,rural,1
بیج بوؤ,بیج بوؤ,punjabi,rural,1
فصل کٹو,فصل کٹو,punjabi,rural,1
پانی لاؤ,پانی لاؤ,punjabi,rural,1
کھاد پاؤ,کھاد پاؤ,punjabi,rural,1
بیل ہانکو,بیل ہانکو,punjabi,rural,1
ہل چلاؤ,ہل چلاؤ,punjabi,rural,1
بیج بوؤ,بیج بوؤ,punjabi,rural,1
فصل کٹو,فصل کٹو,punjabi,rural,1
پانی لاؤ,پانی لاؤ,punjabi,rural,1
کھاد پاؤ,کھاد پاؤ,punjabi,rural,1
بیل ہانکو,بیل ہانکو,punjabi,rural,1
ہل چلاؤ,ہل چلاؤ,punjabi,rural,1
بیج بوؤ,بیج بوؤ,punjabi,rural,1
فصل کٹو,فصل کٹو,punjabi,rural,1
پانی لاؤ,پانی لاؤ,punjabi,rural,1
کھاد پاؤ,کھاد پاؤ,punjabi,rural,1
بیل ہانکو,بیل ہانکو,punjabi,rural,1
ہل چلاؤ,ہل چلاؤ,punjabi,rural,1
بیج بوؤ,بیج بوؤ,punjabi,rural,1
فصل کٹو,فصل کٹو,punjabi,rural,1
پانی لاؤ,پانی لاؤ,punjabi,rural,1
کھاد پاؤ,کھاد پاؤ,punjabi,rural,1
بیل ہانکو,بیل ہانکو,punjabi,rural,1
ہل چلاؤ,ہل چلاؤ,punjabi,rural,1
بیج بوؤ,بیج بوؤ,punjabi,rural,1
فصل کٹو,فصل کٹو,punjabi,rural,1
پانی لاؤ,پانی لاؤ,punjabi,rural,1
کھاد پاؤ,کھاد پاؤ,punjabi,rural,1
بیل ہانکو,بیل ہانکو,punjabi,rural,1
ہل چلاؤ,ہل چلاؤ,punjabi,rural,1
بیج بوؤ,بیج بوؤ,punjabi,rural,1
فصل کٹو,فصل کٹو,punjabi,rural,1
پانی لاؤ,پانی لاؤ,punjabi,rural,1
کھاد پاؤ,کھاد پاؤ,punjabi,rural,1
بیل ہانکو,بیل ہانکو,punjabi,rural,1
ہل چلاؤ,ہل چلاؤ,punjabi,rural,1
بیج بوؤ,بیج بوؤ,punjabi,rural,1
جیویں سوچیں تیویں پھل,جیویں سوچیں تیویں پھل,punjabi,old_wisdom,1
جیویں سوچیں تیویں پھل,جیویں سوچیں تیویں پھل,punjabi,old_wisdom,1
جیویں سوچیں تیویں پھل,جیویں سوچیں تیویں پھل,punjabi,old_wisdom,1
جیویں سوچیں تیویں پھل,جیویں سوچیں تیویں پھل,punjabi,old_wisdom,1
جیویں سوچیں تیویں پھل,جیویں سوچیں تیویں پھل,punjabi,old_wisdom,1
جیویں سوچیں تیویں پھل,جیویں سوچیں تیویں پھل,punjabi,old_wisdom,1
جیویں سوچیں تیویں پھل,جیویں سوچیں تیویں پھل,punjabi,old_wisdom,1
جیویں سوچیں تیویں پھل,جیویں سوچیں تیویں پھل,punjabi,old_wisdom,1
جیویں سوچیں تیویں پھل,جیویں سوچیں تیویں پھل,punjabi,old_wisdom,1
جیویں سوچیں تیویں پھل,جیویں سوچیں تیویں پھل,punjabi,old_wisdom,1
جیویں سوچیں تیویں پھل,جیویں سوچیں تیویں پھل,punjabi,old_wisdom,1
جیویں سوچیں تیویں پھل,جیویں سوچیں تیویں پھل,punjabi,old_wisdom,1
جیویں سوچیں تیویں پھل,جیویں سوچیں تیویں پھل,punjabi,old_wisdom,1
جیویں سوچیں تیویں پھل,جیویں سوچیں تیویں پھل,punjabi,old_wisdom,1
جیویں سوچیں تیویں پھل,جیویں سوچیں تیویں پھل,punjabi,old_wisdom,1
جیویں سوچیں تیویں پھل,جیویں سوچیں تیویں پھل,punjabi,old_wisdom,1
جیویں سوچیں تیویں پھل,جیویں سوچیں تیویں پھل,punjabi,old_wisdom,1
جیویں سوچیں تیویں پھل,جیویں سوچیں تیویں پھل,punjabi,old_wisdom,1
جیویں سوچیں تیویں پھل,جیویں سوچیں تیویں پھل,punjabi,old_wisdom,1
جیویں سوچیں تیویں پھل,جیویں سوچیں تیویں پھل,punjabi,old_wisdom,1
جیویں سوچیں تیویں پھل,جیویں سوچیں تیویں پھل,punjabi,old_wisdom,1
جیویں سوچیں تیویں پھل,جیویں سوچیں تیویں پھل,punjabi,old_wisdom,1
جیویں سوچیں تیویں پھل,جیویں سوچیں تیویں پھل,punjabi,old_wisdom,1
جیویں سوچیں تیویں پھل,جیویں سوچیں تیویں پھل,punjabi,old_wisdom,1
جیویں سوچیں تیویں پھل,جیویں سوچیں تیویں پھل,punjabi,old_wisdom,1
جیویں سوچیں تیویں پھل,جیویں سوچیں تیویں پھل,punjabi,old_wisdom,1
جیویں سوچیں تیویں پھل,جیویں سوچیں تیویں پھل,punjabi,old_wisdom,1
جیویں سوچیں تیویں پھل,جیویں سوچیں تیویں پھل,punjabi,old_wisdom,1
جیویں سوچیں تیویں پھل,جیویں سوچیں تیویں پھل,punjabi,old_wisdom,1
جیویں سوچیں تیویں پھل,جیویں سوچیں تیویں پھل,punjabi,old_wisdom,1
جیویں سوچیں تیویں پھل,جیویں سوچیں تیویں پھل,punjabi,old_wisdom,1
جیویں سوچیں تیویں پھل,جیویں سوچیں تیویں پھل,punjabi,old_wisdom,1
جیویں سوچیں تیویں پھل,جیویں سوچیں تیویں پھل,punjabi,old_wisdom,1
جیویں سوچیں تیویں پھل,جیویں سوچیں تیویں پھل,punjabi,old_wisdom,1
جیویں سوچیں تیویں پھل,جیویں سوچیں تیویں پھل,punjabi,old_wisdom,1
جیویں سوچیں تیویں پھل,جیویں سوچیں تیویں پھل,punjabi,old_wisdom,1
جیویں سوچیں تیویں پھل,جیویں سوچیں تیویں پھل,punjabi,old_wisdom,1
جیویں سوچیں تیویں پھل,جیویں سوچیں تیویں پھل,punjabi,old_wisdom,1
جیویں سوچیں تیویں پھل,جیویں سوچیں تیویں پھل,punjabi,old_wisdom,1
جیویں سوچیں تیویں پھل,جیویں سوچیں تیویں پھل,punjabi,old_wisdom,1
محنت دا پھل,محنت دا پھل,punjabi,old_wisdom,1
محنت دا پھل,محنت دا پھل,punjabi,old_wisdom,1
محنت دا پھل,محنت دا پھل,punjabi,old_wisdom,1
محنت دا پھل,محنت دا پھل,punjabi,old_wisdom,1
محنت دا پھل,محنت دا پھل,punjabi,old_wisdom,1
محنت دا پھل,محنت دا پھل,punjabi,old_wisdom,1
محنت دا پھل,محنت دا پھل,punjabi,old_wisdom,1
محنت دا پھل,محنت دا پھل,punjabi,old_wisdom,1
محنت دا پھل,محنت دا پھل,punjabi,old_wisdom,1
محنت دا پھل,محنت دا پھل,punjabi,old_wisdom,1
محنت دا پھل,محنت دا پھل,punjabi,old_wisdom,1
محنت دا پھل,محنت دا پھل,punjabi,old_wisdom,1
محنت دا پھل,محنت دا پھل,punjabi,old_wisdom,1
محنت دا پھل,محنت دا پھل,punjabi,old_wisdom,1
محنت دا پھل,محنت دا پھل,punjabi,old_wisdom,1
محنت دا پھل,محنت دا پھل,punjabi,old_wisdom,1
محنت دا پھل,محنت دا پھل,punjabi,old_wisdom,1
محنت دا پھل,محنت دا پھل,punjabi,old_wisdom,1
محنت دا پھل,محنت دا پھل,punjabi,old_wisdom,1
محنت دا پھل,محنت دا پھل,punjabi,old_wisdom,1
محنت دا پھل,محنت دا پھل,punjabi,old_wisdom,1
محنت دا پھل,محنت دا پھل,punjabi,old_wisdom,1
محنت دا پھل,محنت دا پھل,punjabi,old_wisdom,1
محنت دا پھل,محنت دا پھل,punjabi,old_wisdom,1
محنت دا پھل,محنت دا پھل,punjabi,old_wisdom,1
محنت دا پھل,محنت دا پھل,punjabi,old_wisdom,1
محنت دا پھل,محنت دا پھل,punjabi,old_wisdom,1
محنت دا پھل,محنت دا پھل,punjabi,old_wisdom,1
محنت دا پھل,محنت دا پھل,punjabi,old_wisdom,1
محنت دا پھل,محنت دا پھل,punjabi,old_wisdom,1
محنت دا پھل,محنت دا پھل,punjabi,old_wisdom,1
محنت دا پھل,محنت دا پھل,punjabi,old_wisdom,1
محنت دا پھل,محنت دا پھل,punjabi,old_wisdom,1
محنت دا پھل,محنت دا پھل,punjabi,old_wisdom,1
محنت دا پھل,محنت دا پھل,punjabi,old_wisdom,1
محنت دا پھل,محنت دا پھل,punjabi,old_wisdom,1
محنت دا پھل,محنت دا پھل,punjabi,old_wisdom,1
محنت دا پھل,محنت دا پھل,punjabi,old_wisdom,1
محنت دا پھل,محنت دا پھل,punjabi,old_wisdom,1
محنت دا پھل,محنت دا پھل,punjabi,old_wisdom,1
صبر دا پھل,صبر دا پھل,punjabi,old_wisdom,1
صبر دا پھل,صبر دا پھل,punjabi,old_wisdom,1
صبر دا پھل,صبر دا پھل,punjabi,old_wisdom,1
صبر دا پھل,صبر دا پھل,punjabi,old_wisdom,1
صبر دا پھل,صبر دا پھل,punjabi,old_wisdom,1
صبر دا پھل,صبر دا پھل,punjabi,old_wisdom,1
صبر دا پھل,صبر دا پھل,punjabi,old_wisdom,1
صبر دا پھل,صبر دا پھل,punjabi,old_wisdom,1
صبر دا پھل,صبر دا پھل,punjabi,old_wisdom,1
صبر دا پھل,صبر دا پھل,punjabi,old_wisdom,1
صبر دا پھل,صبر دا پھل,punjabi,old_wisdom,1
صبر دا پھل,صبر دا پھل,punjabi,old_wisdom,1
صبر دا پھل,صبر دا پھل,punjabi,old_wisdom,1
صبر دا پھل,صبر دا پھل,punjabi,old_wisdom,1
صبر دا پھل,صبر دا پھل,punjabi,old_wisdom,1
صبر دا پھل,صبر دا پھل,punjabi,old_wisdom,1
صبر دا پھل,صبر دا پھل,punjabi,old_wisdom,1
صبر دا پھل,صبر دا پھل,punjabi,old_wisdom,1
صبر دا پھل,صبر دا پھل,punjabi,old_wisdom,1
صبر دا پھل,صبر دا پھل,punjabi,old_wisdom,1
صبر دا پھل,صبر دا پھل,punjabi,old_wisdom,1
صبر دا پھل,صبر دا پھل,punjabi,old_wisdom,1
